TIME;;;;;;;FILES;;PLANT ID;;;;;;VISITORS (1);;;;;;;;;;;;;;VISITOR BEHAVIOUR (1);;;;;;;;;;;;;;;;;;;;;CONTACT (1);;;
Year;Month;Day;Hour;Min;Sec;##;Video file name;Video record present;Plant Genus;Plant Species;Plant Number;Number of observed flowers (M | F);;Multiplier;Visitor arrival;Exact time of arrival;T.o.A. in video file;Total duration of visit (sec);Exact time of departure;;;T.o.D. in video file;Visitor species;JH/SD IDs;Morphospecies;Insect order ;Sex;;Number of visited flowers (M | F);;Flower number;Resting/walking;Duration (sec);Flying;Duration (sec);Feeding on pollen;Duration (sec);Feeding on nectar ;Duration (sec);Unsuccessful nectardrinking attempts;Duration (sec);Feeding on floral parts;Duration (sec);Smelling' the flower;Duration (sec);Comment (visitor behaviour);Primary Robbing;Secondary robbing;;Contact with anthers;# flowers with anthers contacted;Contact with stigma;# flowers with stigmas contacted
2019;Nov;27;11;56;;;Senbur15_20191127_11_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;11;57;00 25;;Senbur15_20191127_11_00;1;Senecio;burtoni;15;15;0;;1;11:57:25;57:25;17;11;57;42;57:42;Acalyptratae sp.;Brachycera;;Diptera;NA;0;1;;;1;8;;;1;9;;;;;;;;;;;;;1;1;0;
2019;Nov;27;11;58;00 07;;Senbur15_20191127_11_00;1;Senecio;burtoni;15;15;0;;1;11:58:07;58:07;41;11;58;48;58:48;Acalyptratae sp.;Brachycera;;Diptera;NA;0;1;;;;;;;1;41;;;;;;;;;;;;;1;1;0;
2019;Nov;27;11;59;;;Senbur15_20191127_11_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;12;00;;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;12;01;;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;12;02;;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;12;03;00 33;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;1;12:03:33;03:33;19;12;03;52;03:52;Acalyptratae sp.;Brachycera;;Diptera;NA;0;2;;;1;11;1;1;1;7;;;;;;;;;;;;;1;1;0;
2019;Nov;27;12;04;;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;12;05;;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;12;06;;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;12;07;;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;12;08;00 29;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;1;12:08:29;08:29;63;12;09;32;09:32;Acalyptratae sp.;Brachycera;;Diptera;NA;0;1;;;1;1;;;1;62;;;;;;;;;;;;;1;1;0;
2019;Nov;27;12;08;00 59;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;1;12:08:59;08:59;61;12;10;00;10:00;Acalyptratae sp.;Brachycera;;Diptera;NA;0;1;;;1;3;;;1;58;;;;;;;;;;;;;1;1;0;
2019;Nov;27;12;09;;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;12;10;00 42;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;1;12:10:42;10:42;10;12;10;52;10:52;Acalyptratae sp.;Brachycera;;Diptera;NA;0;1;;;;;;;1;10;;;;;;;;;;;;;1;1;0;
2019;Nov;27;12;10;00 53;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;1;12:10:53;10:53;27;12;11;20;11:20;Acalyptratae sp.;Brachycera;;Diptera;NA;0;1;;;1;2;;;1;25;;;;;;;;;;;;;1;1;0;
2019;Nov;27;12;11;;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;12;12;;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;12;13;00 38;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;1;12:13:38;13:38;03;12;13;41;13:41;Acalyptratae sp.;Brachycera;;Diptera;NA;0;1;;;1;3;;;;;;;;;;;;;;;;;0;;0;
2019;Nov;27;12;14;;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;12;15;;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;12;16;;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;12;17;00 45;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;1;12:17:45;17:45;172;12;20;37;20:37;Acalyptratae sp.;Brachycera;;Diptera;NA;0;1;;;1;10;;;1;162;;;;;;;;;;;;;1;1;0;
2019;Nov;27;12;18;;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;12;19;;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;12;20;;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;12;21;00 03;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;1;12:21:03;21:03;78;12;22;21;22:21;Acalyptratae sp.;Brachycera;;Diptera;NA;0;2;;;1;3;;;1;75;;;;;;;;;;;;;1;2;0;
2019;Nov;27;12;22;;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;12;23;;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;12;24;;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;12;25;;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;12;26;00 47;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;1;12:26:47;26:47;269;12;31;16;31:16;Acalyptratae sp.;Brachycera;;Diptera;NA;0;4;;;1;113;;;1;156;;;;;;;;;;;;;1;4;0;
2019;Nov;27;12;27;;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;12;28;;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;12;29;;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;12;30;;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;12;31;00 50;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;1;12:31:50;31:50;116;12;33;46;33:46;Acalyptratae sp.;Brachycera;;Diptera;NA;0;1;;;1;33;;;1;83;;;;;;;;;;;;;1;1;0;
2019;Nov;27;12;32;00 23;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;1;12:32:23;32:23;11;12;32;34;32:34;Acalyptratae sp.;Brachycera;;Diptera;NA;0;1;;;1;11;;;;;;;;;;;;;;;;;0;;0;
2019;Nov;27;12;33;;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;12;34;;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;12;35;;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;12;36;00 30;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;1;12:36:30;36:30;48;12;37;18;37:18;Acalyptratae sp.;Brachycera;;Diptera;NA;0;1;;;1;48;;;;;;;;;;;;;;;;;0;;0;
2019;Nov;27;12;37;;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;12;38;;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;12;39;;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;12;40;00 12;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;1;12:40:12;40:12;51;12;41;03;41:03;Acalyptratae sp.;Brachycera;;Diptera;NA;0;1;;;1;11;;;1;40;;;;;;;;;;;;;1;1;0;
2019;Nov;27;12;40;00 12;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;1;12:40:12;40:12;03;12;40;15;40:15;Acalyptratae sp.;Brachycera;;Diptera;NA;0;1;;;1;3;;;;;;;;;;;;;;;;;0;;0;
2019;Nov;27;12;40;00 18;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;1;12:40:18;40:18;04;12;40;22;40:22;Acalyptratae sp.;Brachycera;;Diptera;NA;0;1;;;1;4;;;;;;;;;;;;;;;;;0;;0;
2019;Nov;27;12;41;;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;12;42;;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;12;43;;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;12;44;;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;12;45;;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;12;46;;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;12;47;;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;12;48;;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;12;49;;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;12;50;;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;12;51;;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;12;52;00 20;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;1;12:52:20;52:20;109;12;54;09;54:09;Acalyptratae sp.;Brachycera;;Diptera;NA;0;1;;;1;59;;;1;50;;;;;;;;;;;;;1;1;0;
2019;Nov;27;12;52;00 25;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;1;12:52:25;52:25;44;12;53;09;53:09;Acalyptratae sp.;Brachycera;;Diptera;NA;0;1;;;1;24;;;1;20;;;;;;;;;;;;;1;1;0;
2019;Nov;27;12;53;;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;12;54;00 09;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;1;12:54:09;54:09;70;12;55;19;55:19;Acalyptratae sp.;Brachycera;;Diptera;NA;0;1;;;1;4;;;1;66;;;;;;;;;;;;;1;1;0;
2019;Nov;27;12;55;;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;12;56;;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;12;57;00 47;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;1;12:57:47;57:47;18;12;58;05;58:05;Acalyptratae sp.;Brachycera;;Diptera;NA;0;1;;;;;;;1;18;;;;;;;;;;;;;1;1;0;
2019;Nov;27;12;58;;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;12;59;;;Senbur15_20191127_12_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;13;00;;;Senbur15_20191127_13_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;13;01;;;Senbur15_20191127_13_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;13;02;00 09;;Senbur15_20191127_13_00;1;Senecio;burtoni;15;15;0;;1;13:02:09;02:09;16;13;02;25;02:25;Acalyptratae sp.;Brachycera;;Diptera;NA;0;1;;;1;3;;;1;13;;;;;;;;;;;;;1;1;0;
2019;Nov;27;13;03;00 15;;Senbur15_20191127_13_00;1;Senecio;burtoni;15;15;0;;1;13:03:15;03:15;17;13;03;32;03:32;Acalyptratae sp.;Brachycera;;Diptera;NA;0;1;;;1;2;;;1;15;;;;;;;;;;;;;1;1;0;
2019;Nov;27;13;04;;;Senbur15_20191127_13_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;13;05;;;Senbur15_20191127_13_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;27;13;06;00 07;;Senbur15_20191127_13_00;1;Senecio;burtoni;15;15;0;;1;13:06:07;06:07;21;13;06;28;06:28;Acalyptratae sp.;Brachycera;;Diptera;NA;0;1;;;1;2;;;1;19;;;;;;;;;;;;;1;1;0;
2019;Nov;27;13;07;00 14;;Senbur15_20191127_13_00;1;Senecio;burtoni;15;15;0;;1;13:07:14;07:14;48;13;08;02;08:02;Acalyptratae sp.;Brachycera;;Diptera;NA;0;3;;;1;17;1;1;1;30;;;;;;;;;;;;;1;2;0;
2019;Nov;27;13;08;00 33;;Senbur15_20191127_13_00;1;Senecio;burtoni;15;15;0;;1;13:08:33;08:33;23;13;08;56;08:56;Acalyptratae sp.;Brachycera;;Diptera;NA;0;1;;;1;2;;;1;21;;;;;;;;;;;;;1;1;0;
2019;Nov;27;13;09;;;Senbur15_20191127_13_00;1;Senecio;burtoni;15;15;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
